state	pop_tot	pop_male	pop_female	pop_white	pop_black	pop_aiak	pop_asian	pop_hipi	pop_other	pop_mult	pop_hisp	pop_medage	mob_tot	mob_nomove	mob_samecounty	mob_diffcounty	mob_diffstate	mob_diffcntry	pov_tot	pov_u50	pov_50t74	pov_75t99	pov_100t124	pov_125t149	pov_150t174	pov_175t184	pov_185t199	me_medearn	asst_tot	asst_rcvd	empl_tot	empl_notinlabor	occu_tot	occu_vacant	tenure_tot	tenure_rent	vcncy_tot	vcncy_forrent	vcncy_forsale	hhsize_tot	hhsize_own	hhsize_rent	nbrrms_tot	nbrrms_own	nbrrms_rent	rentpct_tot	rentpct_u10	rentpct_10t14	rentpct_15t19	rentpct_20t24	rentpct_25t29	rentpct_30t34	rentpct_35t39	rentpct_40t49	rentpct_50plus	rentpct_median	year	pop_male_pcp	pop_female_pcp	pop_white_pcp	pop_black_pcp	pop_aiak_pcp	pop_asian_pcp	pop_hipi_pcp	pop_other_pcp	pop_mult_pcp	pop_hisp_pcp	pop_medage_pcp	mob_nomove_pcp	mob_samecounty_pcp	mob_diffcounty_pcp	mob_diffstate_pcp	mob_diffcntry_pcp	pov_u50_pcp	pov_50t74_pcp	pov_75t99_pcp	pov_100t124_pcp	pov_125t149_pcp	pov_150t174_pcp	pov_175t184_pcp	pov_185t199_pcp	me_medearn_pcp	asst_rcvd_pcp	empl_notinlabor_pcp	occu_tot_pcp	occu_vacant_pcp	tenure_tot_pcp	tenure_rent_pcp	vcncy_tot_pcp	vcncy_forrent_pcp	vcncy_forsale_pcp	hhsize_tot_pcp	hhsize_own_pcp	hhsize_rent_pcp	nbrrms_tot_pcp	nbrrms_own_pcp	nbrrms_rent_pcp	rentpct_u10_pcp	rentpct_10t14_pcp	rentpct_15t19_pcp	rentpct_20t24_pcp	rentpct_25t29_pcp	rentpct_30t34_pcp	rentpct_35t39_pcp	rentpct_40t49_pcp	rentpct_50plus_pcp	rentpct_median_pcp	statecode
Indiana	6619680.0	3253089.0	3366591.0	5288882.0	605660.0	15704.0	138664.0		140617.0	156739.0	439094.0	37.5	6540691.0	5527512.0	604567.0	238643.0	147529.0	22440.0	6417418.0	422132.0	235089.0	275960.0	286725.0	307322.0	313474.0	125050.0	177208.0	30316.0	2515143.0	290205.0	5215392.0	1899776.0	2841450.0	326307.0	2515143.0	800263.0	326307.0	70470.0	30121.0	2.56	2.64	2.39	5.8	6.5	4.4	800263.0	29358.0	76193.0	95247.0	94824.0	87641.0	65245.0	47375.0	64484.0	174543.0	29.1	2015	0.49142692698136464	0.5085730730186353	0.7989633940009184	0.09149384864525173	0.0023723201121504363	0.020947236120174993		0.021242265487153456	0.02367773064559012	0.06633160515311919	37.5	0.8450960303735492	0.09243167121027426	0.03648590034294542	0.02255556790559285	0.003430830167638251	0.06577910305982873	0.036632957366965965	0.04300171813648417	0.04467918405813678	0.04788873032736842	0.04884737132597565	0.019486030051338404	0.027613597867553585	30316.0	0.1153831014777291	0.3642633190371884	0.4292428032774998	0.04929347037923283	0.379949332898267	0.12089149324438643	0.04929347037923283	0.010645529693278226	0.004550219950209073	2.56	2.64	2.39	5.8	6.5	4.4	0.036685439661711214	0.09520994972902658	0.11901962229916915	0.11849104606860494	0.10951524686259392	0.0815294471942349	0.05919928823399308	0.08057850981489835	0.21810704730819744	29.1	IN
Indiana	6633053.0	3267337.0	3365716.0	5273458.0	617745.0	17515.0	141451.0		157755.0	158643.0	448079.0	37.6	6554084.0	5580090.0	556696.0	244729.0	145782.0	26787.0	6432804.0	409184.0	218436.0	278457.0	282721.0	295491.0	307027.0	129803.0	165823.0	31001.0	2533270.0	272445.0	5239497.0	1903794.0	2854595.0	321325.0	2533270.0	801849.0	321325.0	61174.0	33723.0	2.54	2.63	2.37	5.9	6.5	4.4	801849.0	34917.0	77157.0	104190.0	93444.0	86611.0	65549.0	47775.0	63936.0	162244.0	28.4	2016	0.49258418408536764	0.5074158159146324	0.7950272672327509	0.09313132278605342	0.002640563854985027	0.021325172586439456		0.02378316591168501	0.02391704091615128	0.06755245284486645	37.6	0.8513912851895094	0.08493879541366879	0.03733992423655236	0.02224292517459343	0.004087069985676106	0.06360896430234778	0.03395657632348195	0.04328703315070691	0.04394988561753164	0.045935023047492196	0.047728331222278805	0.020178292390068155	0.025777716840121354	31001.0	0.10754676761655883	0.3633543448922673	0.4303591423135018	0.04844300203842786	0.3819161402750739	0.12088686763093857	0.04844300203842786	0.009222600814436429	0.005084084206774768	2.54	2.63	2.37	5.9	6.5	4.4	0.043545605219935425	0.09622385262063057	0.1299371826865158	0.11653565696284462	0.10801410240581456	0.08174731152623499	0.05958104331364135	0.07973571083832492	0.20233734780488596	28.4	IN
Indiana	6666818.0	3286152.0	3380666.0	5278785.0	623961.0	12397.0	148366.0		125725.0	177031.0	461618.0	37.7	6591598.0	5633171.0	546402.0	246085.0	142290.0	23650.0	6463636.0	402895.0	220361.0	247991.0	285667.0	279355.0	302553.0	122898.0	172585.0	32153.0	2557299.0	237307.0	5275305.0	1929208.0	2885342.0	328043.0	2557299.0	791799.0	328043.0	62073.0	27385.0	2.53	2.62	2.33	5.9	6.5	4.4	791799.0	35770.0	79259.0	101896.0	91121.0	83973.0	62134.0	43264.0	61672.0	163176.0	28.2	2017	0.49291161090643243	0.5070883890935676	0.7917997761450815	0.09359202546102204	0.0018595077891731858	0.022254394825237465		0.018858321916092505	0.026554047223128034	0.06924112822638927	37.7	0.8545986876020049	0.08289370802042237	0.037333132269291906	0.021586571268454174	0.0035879008398267006	0.062332563281719454	0.03409242104598712	0.03836710483077946	0.0441960221769914	0.04321948203766425	0.0468084836460469	0.019013756343952536	0.026700915707505806	32153.0	0.09279595385600198	0.36570549001432145	0.4327914756335031	0.049205333038940015	0.3835861425945631	0.11876715398560453	0.049205333038940015	0.009310738646232731	0.004107656756191635	2.53	2.62	2.33	5.9	6.5	4.4	0.04517560643547163	0.10009989909055202	0.1286892254221084	0.1150809738330056	0.10605343022661054	0.07847193542805687	0.05464012962885783	0.07788845401421321	0.2060826042973027	28.2	IN
Indiana	6691878.0	3295973.0	3395905.0	5266285.0	637277.0	14040.0	154220.0		162303.0	180641.0	472419.0	37.8	6612948.0	5614432.0	570401.0	250712.0	145256.0	32147.0	6489261.0	396763.0	203653.0	252222.0	290464.0	278171.0	304620.0	120081.0	172854.0	33046.0	2599169.0	230522.0	5303153.0	1911304.0	2903576.0	304407.0	2599169.0	807420.0	304407.0	57963.0	24104.0	2.5	2.61	2.27	5.9	6.5	4.4	807420.0	34158.0	78948.0	104383.0	96730.0	83348.0	62856.0	47947.0	67725.0	168437.0	28.5	2018	0.49253333668067467	0.5074666633193253	0.7869666781133786	0.09523141336408106	0.002098065744772992	0.023045847518439518		0.024253729670505052	0.026994066538571084	0.07059587756979431	37.8	0.8490059199013813	0.08625517696494817	0.0379122896475218	0.021965392741633536	0.004861220744515154	0.061141476664291976	0.03138308044629427	0.03886759987000061	0.04476072082784157	0.04286636028355155	0.04694217107310062	0.018504572400462858	0.026636931385561467	33046.0	0.08869065458998626	0.3604089868800693	0.4338955372467938	0.04548902415734417	0.3884065130894496	0.1206567125102998	0.04548902415734417	0.008661694071529696	0.003601978398291182	2.5	2.61	2.27	5.9	6.5	4.4	0.04230512001188972	0.09777810804785614	0.1292796809591043	0.11980134254786852	0.10322756434073964	0.07784796016942855	0.059382972926110326	0.08387827896262168	0.20861137945554978	28.5	IN
Indiana	6732219.0	3319907.0	3412312.0	5272268.0	643105.0	18416.0	170566.0		150696.0	174283.0	485554.0	38.0	6656971.0	5735703.0	496934.0	246158.0	151443.0	26733.0	6517430.0	369119.0	181142.0	225562.0	277914.0	292412.0	314630.0	122916.0	169248.0	33953.0	2597765.0	220463.0	5346452.0	1926801.0	2921115.0	323350.0	2597765.0	797282.0	323350.0	60237.0	24167.0	2.52	2.63	2.26	5.9	6.5	4.4	797282.0	35218.0	80661.0	96809.0	98753.0	89160.0	64234.0	47220.0	66856.0	153940.0	28.1	2019	0.4931371067994074	0.5068628932005925	0.7831397047541085	0.09552645271937826	0.0027355022170253225	0.025335777104101932		0.022384298550002606	0.02588789818037708	0.07212391634912649	38.0	0.861608530366138	0.07464866528635922	0.0369774781954135	0.022749535787372367	0.004015790364716926	0.05663566774019821	0.027793470739233102	0.03460904068014539	0.042641654762690204	0.04486615122832159	0.04827516367647984	0.018859581153921102	0.02596851826563538	33953.0	0.08486641401358476	0.36038872134267735	0.4339007688252566	0.048030225992351114	0.38587054283290545	0.11842781703922585	0.048030225992351114	0.008947569887432361	0.0035897525021096315	2.52	2.63	2.26	5.9	6.5	4.4	0.044172576328074635	0.10116997499002862	0.12142378731741091	0.12386207138753916	0.11182994222872208	0.08056622374517423	0.05922622108614016	0.08385489701260031	0.19308099267260517	28.1	IN
Indiana	6805985.0	3374931.0	3431054.0	5215156.0	601428.0	19174.0	162321.0		210836.0	502019.0	518001.0	38.2	6729771.0	5835956.0	458106.0	256278.0	156417.0	23014.0	6608427.0	404254.0	189869.0	208898.0	266475.0	282003.0	272547.0	116023.0	176668.0	38081.0	2680694.0	251507.0	5401077.0	1974180.0	2950121.0	269427.0	2680694.0	774845.0	269427.0	45367.0	16105.0	2.47	2.59	2.17	6.0	6.6	4.4	774845.0	32991.0	75858.0	100096.0	89209.0	81884.0	68365.0	46567.0	63106.0	157170.0	28.6	2021	0.4958769377246644	0.5041230622753357	0.7662602841469677	0.08836751770684184	0.00281722630890312	0.023849744012071728		0.030978028896625542	0.0737614026478166	0.0761096299800837	38.2	0.8671849309582748	0.0680715584527319	0.03808123634518916	0.0232425442113855	0.0034197300324186365	0.06117249990050582	0.028731345598581932	0.031610850812152425	0.040323514203909644	0.04267324130235531	0.04124234102911328	0.017556825550164964	0.026733744656633113	38081.0	0.09382159992897361	0.36551598875557595	0.4334598151479911	0.0395867754630667	0.3938730396849244	0.11384759149483874	0.0395867754630667	0.006665750806091991	0.0023662996612540286	2.47	2.59	2.17	6.0	6.6	4.4	0.04257754776761804	0.09790087049667998	0.12918196542534313	0.11513141337945008	0.10567790977550348	0.08823054933567359	0.060098471307164655	0.08144338545128381	0.20284056811362272	28.6	IN
Iowa	3062309.0	1512251.0	1550058.0	2706524.0	88258.0	12009.0	56040.0		43292.0	60888.0	153241.0	38.1	3027718.0	2573313.0	251801.0	118753.0	70405.0	13446.0	2963602.0	174098.0	96547.0	108219.0	124752.0	144838.0	135525.0	57072.0	80096.0	28523.0	1216765.0	131640.0	2421011.0	782045.0	1340588.0	123823.0	1216765.0	336397.0	123823.0	24197.0	17322.0	2.44	2.53	2.18	6.0	6.5	4.3	336397.0	14222.0	32871.0	42714.0	35841.0	34311.0	28683.0	18520.0	23414.0	75338.0	29.0	2011	0.49382704358051394	0.5061729564194861	0.8838180601630992	0.028820736248366837	0.0039215506991619725	0.01829991682746581		0.014137044955293538	0.01988303597056992	0.050040998475333484	38.1	0.849918321323188	0.08316527496946545	0.039221948675537154	0.023253486619295455	0.00444096841251398	0.05874540508475835	0.03257758632906848	0.036516036903740785	0.042094721221000664	0.04887228447004692	0.045729824720053505	0.01925764660706802	0.027026571044290022	28523.0	0.10818851627060279	0.3230241415673039	0.43777032298177615	0.04043452179384902	0.39733580118792716	0.10985076946839786	0.04043452179384902	0.007901554023450932	0.0056565160472049035	2.44	2.53	2.18	6.0	6.5	4.3	0.042277428157801646	0.09771490233266052	0.1269749730229461	0.10654375633552024	0.10199555881889553	0.08526532638519368	0.05505399869796698	0.06960228539493515	0.2239556238610927	29.0	IA
Iowa	3074186.0	1524107.0	1550079.0	2705704.0	91660.0	8153.0	56519.0		37670.0	59977.0	160644.0	38.0	3035469.0	2585979.0	262112.0	100826.0	75760.0	10792.0	2974225.0	159392.0	104615.0	113477.0	115116.0	131817.0	143864.0	52106.0	85688.0	29658.0	1227048.0	152621.0	2430288.0	783868.0	1345711.0	118663.0	1227048.0	344464.0	118663.0	25314.0	15582.0	2.42	2.51	2.2	6.0	6.5	4.3	344464.0	19101.0	37718.0	45354.0	40329.0	32783.0	25737.0	16495.0	24680.0	75938.0	27.5	2012	0.4957757923560904	0.5042242076439096	0.880136725624279	0.0298160228431201	0.002652084161465832	0.018385029402905356		0.012253650234566158	0.019509880013766245	0.05225578413277531	38.0	0.851920741078232	0.08634975353067352	0.03321595443735383	0.024958251920872854	0.003555299032867738	0.05359110356479419	0.03517386882297069	0.038153468550630835	0.03870453647588868	0.04431978078322924	0.04837024771158873	0.01751918567021661	0.028810194252284208	29658.0	0.12438062732672235	0.3225411967635112	0.4377454714841587	0.038599811462286276	0.39914566002187246	0.11205047449959112	0.038599811462286276	0.008234374888181782	0.005068658825458186	2.42	2.51	2.2	6.0	6.5	4.3	0.05545136792233731	0.1094976543267221	0.131665428027312	0.11707754656509824	0.0951710483533838	0.07471608063542198	0.047885990988898695	0.07164754517162897	0.22045264526917183	27.5	IA
Iowa	3090416.0	1528770.0	1561646.0	2704424.0	102430.0	7630.0	63431.0		38541.0	52836.0	166925.0	38.0	3053635.0	2585189.0	268489.0	111781.0	75650.0	12526.0	2991670.0	166365.0	98521.0	114241.0	119439.0	127321.0	136833.0	55215.0	80874.0	30368.0	1236209.0	150086.0	2448772.0	790913.0	1349607.0	113398.0	1236209.0	360847.0	113398.0	23439.0	13193.0	2.42	2.52	2.18	5.9	6.6	4.3	360847.0	19626.0	38738.0	47748.0	43184.0	39053.0	26882.0	18528.0	22822.0	74710.0	27.1	2013	0.4946809749884805	0.5053190250115195	0.8751003101200615	0.033144405154516415	0.0024689232776428805	0.020525068469746468		0.012471136571904884	0.017096727430870148	0.05401376384279657	38.0	0.8465939773417582	0.0879243917495051	0.03660588118750276	0.02477375324817799	0.004101996473055883	0.05560940879174508	0.032931773892173936	0.038186364137755835	0.0399238552380443	0.04255850411308734	0.045737999177716794	0.018456246845407413	0.027033061801602448	30368.0	0.1214082731965226	0.32298351990303714	0.43670722647048166	0.036693441918499	0.40001378455198267	0.11676324481882051	0.036693441918499	0.007584415819747245	0.004269004561198234	2.42	2.52	2.18	5.9	6.6	4.3	0.05438870213691675	0.10735297785488032	0.1323220090509274	0.11967398925306293	0.10822592400657342	0.0744969474597267	0.05134586126530081	0.0632456415045712	0.2070406571206079	27.1	IA
Iowa	3107126.0	1544801.0	1562325.0	2707827.0	97874.0	9617.0	68419.0		30497.0	60385.0	171067.0	38.2	3067872.0	2594781.0	266980.0	112538.0	79194.0	14379.0	3004857.0	163544.0	87989.0	116283.0	133018.0	135585.0	121805.0	52039.0	88692.0	30900.0	1241471.0	148202.0	2463632.0	794468.0	1362034.0	120563.0	1241471.0	361593.0	120563.0	21266.0	14940.0	2.42	2.52	2.18	6.0	6.6	4.3	361593.0	20052.0	39860.0	49847.0	42075.0	33875.0	28351.0	18778.0	26036.0	72159.0	27.0	2014	0.4971800306778676	0.5028199693221325	0.8714892798039088	0.03149984905665235	0.0030951432288230346	0.022020027510953853		0.009815179686951865	0.01943435831054164	0.055056344673502136	38.2	0.8457918061770504	0.0870244912434417	0.036682755995034996	0.025813984416559754	0.004686962167913133	0.054426550082083774	0.029282258689847802	0.03869834737559891	0.044267663985341064	0.045121947566889205	0.040536038819817384	0.017318295013706145	0.02951621325074704	30900.0	0.11937612719104997	0.32247835715723777	0.4383581483338622	0.03880209556998976	0.39955605276387246	0.11637538999062155	0.03880209556998976	0.0068442670171727825	0.004808301948488732	2.42	2.52	2.18	6.0	6.6	4.3	0.05545461333598825	0.11023443484801973	0.13785388544579127	0.1163601065286109	0.09368267637924407	0.07840583197130475	0.05193131504205004	0.07200360626450181	0.19955861977416597	27.0	IA
Iowa	3123899.0	1549289.0	1574610.0	2710477.0	106610.0	11554.0	68505.0		47404.0	59872.0	174318.0	38.1	3081446.0	2598298.0	266954.0	119511.0	85937.0	10746.0	3021823.0	164920.0	87945.0	114549.0	125904.0	137403.0	123750.0	53380.0	80997.0	30964.0	1247249.0	140748.0	2475140.0	804469.0	1369379.0	122130.0	1247249.0	365769.0	122130.0	25408.0	14524.0	2.42	2.52	2.19	5.9	6.6	4.2	365769.0	20545.0	43092.0	44465.0	41663.0	38170.0	28636.0	18057.0	24543.0	75329.0	27.3	2015	0.4959472121217747	0.5040527878782253	0.8676583333840179	0.0341272237034552	0.003698583084792434	0.02192932614018571		0.015174626324346593	0.019165792492010784	0.055801419956279	38.1	0.8432073773157147	0.08663270425637834	0.03878406436458728	0.027888530254951735	0.0034873238083678896	0.05457632693906956	0.029103292946013052	0.0379072500275496	0.04166491551622977	0.04547023435853126	0.04095210076831105	0.017664833446565203	0.02680401863378497	30964.0	0.11284675313429797	0.32501959485120036	0.43835572148779456	0.03909537408219664	0.39926034740559796	0.11708733220888383	0.03909537408219664	0.008133425568496293	0.004649318047734578	2.42	2.52	2.19	5.9	6.6	4.2	0.056169330916507415	0.11781206171107994	0.12156579699209064	0.11390522433557793	0.10435548119168109	0.07828984960453182	0.04936722357553538	0.0670997268767993	0.20594692278459903	27.3	IA
Iowa	3134693.0	1556668.0	1578025.0	2708501.0	111867.0	10488.0	74805.0		42129.0	57293.0	179062.0	38.0	3097283.0	2622577.0	270269.0	113251.0	78263.0	12923.0	3031338.0	159453.0	88103.0	108822.0	120484.0	113555.0	125210.0	51329.0	79369.0	31770.0	1247932.0	136100.0	2489194.0	807739.0	1380087.0	132155.0	1247932.0	366497.0	132155.0	24829.0	12064.0	2.43	2.53	2.21	6.0	6.7	4.2	366497.0	21072.0	38716.0	45824.0	44370.0	36146.0	28070.0	20526.0	25361.0	74569.0	27.4	2016	0.4965934463119674	0.5034065536880326	0.8640402744383581	0.03568674827168083	0.003345782186644753	0.023863580899309757		0.013439593606136231	0.0182770689187107	0.05712265922053611	38.0	0.8467347026409922	0.08726002757901037	0.0365646277721474	0.02526827545303416	0.004172366554815947	0.052601524475330695	0.029064063459765952	0.03589899905586246	0.039746145101602	0.03746035579008346	0.041305192624511024	0.016932786776004523	0.026182827517089814	31770.0	0.10906042957468837	0.32449821106751825	0.4402622521567503	0.04215883341686092	0.39810341873988936	0.1169163934075841	0.04215883341686092	0.007920711852803448	0.00384854274405819	2.43	2.53	2.21	6.0	6.7	4.2	0.057495695735572186	0.10563797247999301	0.12503240135662774	0.12106511103774382	0.09862563677192446	0.0765899857297604	0.05600591546451949	0.06919838361569126	0.20346414841049176	27.4	IA
Iowa	3145711.0	1562265.0	1583446.0	2701250.0	107076.0	10791.0	81714.0		41459.0	67729.0	185746.0	38.3	3106880.0	2654666.0	251167.0	111738.0	77072.0	12237.0	3044685.0	143191.0	88710.0	94735.0	123250.0	118916.0	146006.0	48351.0	81264.0	33565.0	1257505.0	120558.0	2498697.0	817262.0	1397739.0	140234.0	1257505.0	357143.0	140234.0	28672.0	15097.0	2.42	2.53	2.16	6.0	6.7	4.2	357143.0	18131.0	40732.0	48064.0	46968.0	36291.0	26873.0	15481.0	29285.0	66978.0	26.4	2017	0.49663335252348356	0.5033666474765164	0.8587088896596032	0.034038727651713716	0.0034303850544439717	0.02597632141032663		0.01317953238552429	0.021530585613236564	0.05904738229290612	38.3	0.854447548666186	0.08084219538572458	0.03596469770316201	0.024806880214234217	0.003938678030693171	0.047029824103314466	0.029136018997039104	0.031114877236889858	0.040480378101511325	0.039056913933625315	0.047954386085916935	0.01588046054025293	0.02669044580966504	33565.0	0.09587079176623552	0.32707527163157435	0.4443316630167234	0.04457942894309108	0.3997522340736323	0.1135333156796667	0.04457942894309108	0.009114632590215693	0.0047992329873914035	2.42	2.53	2.16	6.0	6.7	4.2	0.05076677969328812	0.11404955438017825	0.13457914616834155	0.13151034739586104	0.10161475935409627	0.07524436990225204	0.043346782661286935	0.08199796720081312	0.18753832498467002	26.4	IA
Iowa	3156145.0	1564888.0	1591257.0	2695583.0	115137.0	11494.0	79971.0		30713.0	69268.0	191473.0	38.1	3119306.0	2662849.0	257959.0	113326.0	74199.0	10973.0	3055939.0	154683.0	86918.0	101903.0	127847.0	115872.0	128549.0	48366.0	86420.0	34727.0	1267873.0	122222.0	2506580.0	828509.0	1409568.0	141695.0	1267873.0	364122.0	141695.0	27291.0	13231.0	2.41	2.51	2.15	6.0	6.7	4.2	364122.0	19993.0	42762.0	49047.0	42890.0	37690.0	25903.0	19698.0	24261.0	72009.0	26.6	2018	0.4958225937021271	0.5041774062978729	0.8540745117857386	0.03648026310578253	0.00364178451877211	0.025338189468481327		0.009731175215333896	0.021947027148625935	0.060666731091252146	38.1	0.853667129803873	0.08269756157299092	0.036330517108613264	0.02378702185678481	0.0035177696577379713	0.0506171752773861	0.028442321656289606	0.033345888121457924	0.04183558637786945	0.03791698721734956	0.04206530300506653	0.015826886596885605	0.028279360288278006	34727.0	0.0963992450347945	0.33053363547143916	0.44661065952293066	0.04489495888180042	0.4017157006411302	0.11536922416428903	0.04489495888180042	0.00864694112596221	0.004192139461273167	2.41	2.51	2.15	6.0	6.7	4.2	0.054907421139068775	0.11743866066867698	0.13469935900604743	0.11779019119965287	0.10350926337875767	0.07113824487397082	0.054097253118460295	0.06662876728129583	0.1977606406643927	26.6	IA
Iowa	3155070.0	1570384.0	1584686.0	2684701.0	129335.0	11837.0	76134.0		31951.0	68248.0	197482.0	38.5	3121385.0	2686528.0	241792.0	106290.0	72651.0	14124.0	3058938.0	147369.0	82699.0	111545.0	117220.0	122488.0	134347.0	53840.0	80986.0	35904.0	1287221.0	122030.0	2516898.0	834197.0	1418600.0	131379.0	1287221.0	379341.0	131379.0	25532.0	12814.0	2.38	2.48	2.13	6.0	6.6	4.2	379341.0	20524.0	38908.0	49446.0	54154.0	41010.0	27338.0	19089.0	27565.0	72520.0	26.5	2019	0.4977334892728212	0.5022665107271788	0.8509164614414261	0.040992751349415386	0.0037517392641050755	0.02413068489764094		0.010126875156494151	0.021631215789190097	0.06259195517056673	38.5	0.8606845999452166	0.07746304925537863	0.034052191575214205	0.02327524480318833	0.004524914421002215	0.048176524009313035	0.027035199798099863	0.036465269972781406	0.03832048900631527	0.04004265532678335	0.04391949101289402	0.017600879782460447	0.026475201524189113	35904.0	0.09480112583620062	0.33143854061626654	0.4496255233639824	0.0416405975144767	0.40798492584950574	0.12023219770084341	0.0416405975144767	0.0080923719600516	0.004061399588598668	2.38	2.48	2.13	6.0	6.6	4.2	0.054104354657155435	0.10256734705713329	0.13034710194785168	0.14275809891364236	0.10810853559198716	0.07206708476014984	0.0503214785641415	0.07266549094350466	0.1911736406030458	26.5	IA
Iowa	3193079.0	1603267.0	1589812.0	2649470.0	115173.0	15288.0	75373.0	4859.0	69584.0	216102.0	212306.0	38.5	3159672.0	2725417.0	227606.0	119766.0	77245.0	9638.0	3100317.0	157369.0	85903.0	101424.0	109236.0	118723.0	113936.0	59401.0	69877.0	39145.0	1300467.0	127927.0	2543525.0	862438.0	1426039.0	125572.0	1300467.0	365356.0	125572.0	20852.0	7701.0	2.38	2.53	2.02	6.1	6.8	4.2	365356.0	18033.0	38049.0	48100.0	42123.0	37454.0	27826.0	21536.0	26501.0	74676.0	27.8	2021	0.5021069005809127	0.4978930994190873	0.8297539772739728	0.03606957422600568	0.004787855233146439	0.02360511593981859	0.0015217287138839972	0.02179213229613173	0.06767825036586943	0.06648942916852355	38.5	0.8625632660605278	0.07203469220855836	0.0379045673095182	0.024447157806253308	0.003050316615142331	0.05075900303098038	0.027707811814082238	0.032714074076941164	0.0352338164129668	0.03829382608294571	0.03674979042465658	0.01915965367412429	0.022538662981882174	39145.0	0.09837004706770722	0.33907195722471767	0.44660310628080296	0.039326305424951906	0.40727680085585105	0.11442122164844654	0.039326305424951906	0.006530373974461641	0.0024117787251740404	2.38	2.53	2.02	6.1	6.8	4.2	0.04935733914319185	0.10414226124656499	0.1316524157260316	0.11529302926460767	0.1025137126528646	0.07616133305597828	0.05894524792257415	0.07253473324647741	0.20439242820700906	27.8	IA
Kansas	2871238.0	1423188.0	1448050.0	2231358.0	167669.0	23830.0	67235.0		71792.0	96539.0	306806.0	36.3	2833584.0	2372033.0	269241.0	93541.0	83640.0	15129.0	2786855.0	157776.0	99976.0	125715.0	126308.0	130661.0	149804.0	56581.0	81121.0	27700.0	1101701.0	107137.0	2225751.0	709083.0	1237738.0	136037.0	1101701.0	354622.0	136037.0	31639.0	19285.0	2.53	2.64	2.31	5.9	6.7	4.4	354622.0	13675.0	32421.0	44253.0	45094.0	38299.0	29477.0	19672.0	27132.0	75569.0	28.6	2011	0.4956705086795313	0.5043294913204688	0.7771414281922989	0.05839606469404487	0.008299555801365125	0.023416728254502066		0.025003848514125265	0.033622778745614264	0.10685495246301421	36.3	0.8371140576739564	0.09501782901089222	0.033011550036984964	0.02951738857926922	0.005339174698897227	0.05661435560874176	0.03587413051629884	0.04510998957606334	0.04532277423834394	0.04688475001390456	0.05375378338664911	0.020302814462898142	0.029108439441592762	27700.0	0.09724689366715651	0.31858145857285924	0.4310816449211107	0.04737921412296717	0.38370243079814353	0.12350839602986587	0.04737921412296717	0.01101928854382674	0.0067166149235974165	2.53	2.64	2.31	5.9	6.7	4.4	0.03856218734314284	0.09142410792336629	0.12478921217521756	0.12716075144802072	0.10799950369689416	0.08312231051655002	0.05547315169391634	0.07650963561200377	0.21309732616701726	28.6	KS
Kansas	2885905.0	1434617.0	1451288.0	2234826.0	167414.0	26087.0	71821.0		57943.0	91493.0	315776.0	36.0	2848708.0	2361899.0	276042.0	105653.0	88284.0	16830.0	2802207.0	157783.0	106438.0	127513.0	128906.0	139817.0	137857.0	52779.0	81167.0	28573.0	1113911.0	110536.0	2242491.0	732109.0	1238703.0	124792.0	1113911.0	374720.0	124792.0	28293.0	14351.0	2.52	2.62	2.32	6.0	6.7	4.5	374720.0	14683.0	36559.0	49535.0	45650.0	44741.0	28796.0	21046.0	29225.0	74301.0	27.9	2012	0.49711165128443247	0.5028883487155675	0.7743934744906711	0.05801091858533112	0.009039452095616454	0.024886820598737657		0.020077930493207503	0.03170339980006272	0.10942009525608085	36.0	0.829112355495895	0.09690077045453588	0.03708804131557183	0.030990891309323386	0.005907941424673923	0.05630668969137541	0.037983632187058275	0.04550448985389017	0.046001598026127265	0.049895314657339734	0.049195865972785024	0.01883479700107808	0.028965383356761295	28573.0	0.09923234441530787	0.32647132140106694	0.4292251477439486	0.04324189465696203	0.38598325308698656	0.12984488401385355	0.04324189465696203	0.009803857022320554	0.004972790164610408	2.52	2.62	2.32	6.0	6.7	4.5	0.039183923996584116	0.09756351409052093	0.1321920367207515	0.12182429547395389	0.11939848420153715	0.0768467122117848	0.05616460290350128	0.07799156703672075	0.19828405209222885	27.9	KS
